,name,track_id,album,artist,artist_id,length,popularity,type,explicit,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,time_signature,valence,key,release_year,release_month,followers,genre
287,I Sat by the Ocean,spotify:track:1D3YGmST01Ba0WRiT7THPG,...Like Clockwork,Queens of the Stone Age,spotify:artist:4pejUc4iciQfgdX6OKulQn,3.926433333333333,65,track,0,0.00136,0.516,0.78,0.000715,0.11,-4.004,0.0364,116.794,4,0.899,8,2013,6,3013973,alternative metal
288,Gold on the Ceiling,spotify:track:5lN1EH25gdiqT1SFALMAq1,El Camino,The Black Keys,spotify:artist:7mnBLXK823vNxN3UWB7Gfz,3.7388833333333333,70,track,0,0.00772,0.505,0.833,7.9e-05,0.069,-4.632,0.0475,130.121,4,0.565,0,2011,12,3709731,alternative rock
289,Lonely Boy,spotify:track:5G1sTBGbZT5o4PNRc75RKI,El Camino,The Black Keys,spotify:artist:7mnBLXK823vNxN3UWB7Gfz,3.22755,73,track,0,0.00417,0.356,0.872,0.00975,0.0997,-7.837,0.068,166.3,4,0.607,2,2011,12,3709731,alternative rock
290,Little Black Submarines,spotify:track:1PXsUXSM3LF2XNSkmIldPb,El Camino,The Black Keys,spotify:artist:7mnBLXK823vNxN3UWB7Gfz,4.187766666666667,66,track,0,0.161,0.365,0.466,6.68e-06,0.106,-7.514,0.0418,95.163,4,0.487,2,2011,12,3709731,alternative rock
291,Next 2 You,spotify:track:2O2L5jKtZVombX1UG5eWQF,15,Buckcherry,spotify:artist:0yN7xI1blow9nYIK0R8nM7,3.5144333333333333,35,track,0,0.0649,0.532,0.98,0.0,0.0766,-2.914,0.0528,104.987,4,0.677,2,2006,4,653747,alternative metal
292,Crazy Bitch,spotify:track:5XfQTbialQHn9PhDb0p85H,15,Buckcherry,spotify:artist:0yN7xI1blow9nYIK0R8nM7,3.416,69,track,1,0.0247,0.661,0.978,0.0,0.0856,-3.064,0.107,98.019,4,0.592,1,2006,4,653747,alternative metal
293,Witch Doctor - Radio Mix,spotify:track:1li2UA33w6LQcVXt4Di5UA,Toonage,Cartoons,spotify:artist:6eKJWEzLZq8jZix8hdYsv4,3.12555,56,track,0,0.0846,0.873,0.928,8.57e-05,0.129,-6.445,0.0476,136.046,4,0.968,0,1998,9,45052,bubblegum dance
294,"Blue Monday (From ""Atomic Blonde"")",spotify:track:3saH0t0IajBaothaoG8ZCd,"Blue Monday (From ""Atomic Blonde"")",HEALTH,spotify:artist:6FfjnGXMhxSsJTuGLWBDth,4.772433333333334,0,track,0,0.00221,0.609,0.705,0.87,0.317,-8.059,0.0305,130.02,4,0.109,2,2017,3,167561,grave wave
295,Same Old Song and Dance,spotify:track:2ATTIE0sKIXysApJPlR3sB,Get Your Wings,Aerosmith,spotify:artist:7Ey4PD4MYsKc5I2dolUwbH,3.886,54,track,0,0.0672,0.565,0.628,0.000181,0.39,-10.368,0.033,133.194,4,0.706,9,1974,3,12298875,album rock
296,Dude (Looks Like A Lady),spotify:track:6gQUbFwwdYXlKdmqRoWKJe,Permanent Vacation,Aerosmith,spotify:artist:7Ey4PD4MYsKc5I2dolUwbH,4.42955,71,track,0,0.435,0.54,0.982,3.37e-05,0.0457,-2.962,0.0458,126.294,4,0.91,4,1987,1,12298875,album rock
297,Walk This Way,spotify:track:5SZ6zX4rOrEQferfFC2MfP,Toys In The Attic,Aerosmith,spotify:artist:7Ey4PD4MYsKc5I2dolUwbH,3.6733333333333333,75,track,0,0.0114,0.653,0.73,1.03e-05,0.0754,-10.613,0.043,108.705,4,0.894,5,1975,4,12298875,album rock
298,Sweet Emotion,spotify:track:24NwBd5vZ2CK8VOQVnqdxr,Toys In The Attic,Aerosmith,spotify:artist:7Ey4PD4MYsKc5I2dolUwbH,4.568883333333333,74,track,0,0.00298,0.38,0.76,0.0294,0.104,-10.961,0.0378,99.437,4,0.491,9,1975,4,12298875,album rock
299,Dream On,spotify:track:07KHJvlYBeQVqrmifTEqEp,The Essential Aerosmith,Aerosmith,spotify:artist:7Ey4PD4MYsKc5I2dolUwbH,4.418216666666667,0,track,0,0.298,0.412,0.528,5.03e-05,0.332,-6.613,0.0259,79.962,4,0.175,1,2011,9,12298875,album rock
300,Wild Wild West - Album Version - No Intro,spotify:track:78ZzF9pK3foniEnK64XzX5,Greatest Hits,Will Smith,spotify:artist:41qil2VaGbD194gaEcmmyx,4.092216666666666,49,track,0,0.0615,0.846,0.659,0.0,0.297,-6.888,0.0809,107.014,4,0.622,10,2002,11,837397,hip hop
301,American Pie,spotify:track:2QgWuCtBpNIpl5trmKCxRf,The Best Of Don McLean,Don McLean,spotify:artist:1gRNBaI4yn6wCCTvRhGWh8,8.597766666666667,69,track,0,0.6,0.526,0.509,0.0,0.144,-10.893,0.0628,138.318,4,0.497,7,1988,1,761647,adult standards
302,My Generation - Mono Version,spotify:track:45s88Xopo6KvHc0PQ05aGg,The Who Sings My Generation (U.S. Version),The Who,spotify:artist:67ea9eGLXYMsO2eYQRui3w,3.314433333333333,59,track,0,0.14,0.299,0.787,0.0,0.292,-7.93,0.069,94.798,4,0.716,0,1966,4,4610928,album rock
303,Won't Get Fooled Again - Original Album Version,spotify:track:4JjQPwb0MnDsO5wIvxlvNi,Greatest Hits,The Who,spotify:artist:67ea9eGLXYMsO2eYQRui3w,8.533333333333333,0,track,0,0.364,0.692,0.856,0.867,0.0641,-9.495,0.0407,134.972,4,0.274,9,2009,12,4610928,album rock
304,Baba O'Riley - Original Album Version,spotify:track:7Az9kfq4JLD8auD1xoErrP,Greatest Hits,The Who,spotify:artist:67ea9eGLXYMsO2eYQRui3w,4.995833333333334,0,track,0,0.344,0.392,0.691,0.379,0.282,-9.685,0.0349,117.504,4,0.143,5,2009,12,4610928,album rock
305,Cotton Eye Joe,spotify:track:0Jg602cHeMCnPez9baacIe,Sex & Violins,Rednex,spotify:artist:22Zqu1yyebVnbve8FxbJ2g,3.2304333333333335,60,track,0,0.0124,0.738,0.937,0.00206,0.0338,-7.788,0.0668,131.994,4,0.614,9,1995,4,101198,bubblegum dance
306,Proud Mary,spotify:track:6mv76kovZyVB0UHbqUsee0,Bayou Country (40th Anniversary Edition),Creedence Clearwater Revival,spotify:artist:3IYUhFvPQItj6xySrBmZkd,3.120216666666667,0,track,0,0.13,0.699,0.641,0.000218,0.0601,-7.564,0.0289,120.745,4,0.728,2,1969,1,5126580,album rock
307,Lookin' Out My Back Door,spotify:track:1DLRkp0qE8cui1o94OcOCx,Cosmo's Factory (40th Anniversary Edition),Creedence Clearwater Revival,spotify:artist:3IYUhFvPQItj6xySrBmZkd,2.5408833333333334,0,track,0,0.179,0.752,0.654,0.00322,0.097,-6.347,0.0411,105.311,4,0.842,10,1970,7,5126580,album rock
308,Fortunate Son,spotify:track:0Ko737UNjXO17LK4Urdlwo,More Creedence Gold,Creedence Clearwater Revival,spotify:artist:3IYUhFvPQItj6xySrBmZkd,2.3066666666666666,0,track,0,0.17,0.623,0.529,0.0201,0.489,-12.419,0.0353,132.74,4,0.603,0,1973,1,5126580,album rock
309,Have You Ever Seen The Rain,spotify:track:6VuxlH4Hj2umYxBjfFMZVN,Creedence Clearwater Revival - Best Of,Creedence Clearwater Revival,spotify:artist:3IYUhFvPQItj6xySrBmZkd,2.66155,0,track,0,0.171,0.784,0.668,2.55e-05,0.119,-5.782,0.0287,116.106,4,0.876,0,2008,1,5126580,album rock
310,Bad Moon Rising,spotify:track:2kyBz2bXWUQDL26Aigex0X,Creedence Clearwater Revival - Best Of,Creedence Clearwater Revival,spotify:artist:3IYUhFvPQItj6xySrBmZkd,2.3364333333333334,0,track,0,0.0604,0.518,0.808,2.18e-06,0.0814,-5.536,0.0371,179.275,4,0.944,2,2008,1,5126580,album rock
311,I Will Survive - Single Version,spotify:track:7cv28LXcjAC3GsXbUvXKbX,20th Century Masters: The Millennium Collection: Best Of Gloria Gaynor,Gloria Gaynor,spotify:artist:6V6WCgi7waF55bJmylC4H5,3.3011,68,track,0,0.0131,0.777,0.725,0.00805,0.246,-8.681,0.05,116.669,4,0.529,0,2000,1,790500,disco
312,War Pigs,spotify:track:0HVQuuXGAcQ2P5mBN521ae,The Ultimate Collection,Black Sabbath,spotify:artist:5M52tdBnJaKSvOpJGz8mfZ,7.906666666666666,58,track,0,0.116,0.464,0.612,0.00559,0.171,-12.019,0.0591,91.499,4,0.496,9,2017,2,6264522,album rock
313,Paranoid,spotify:track:3L8WgDYS5TtwbyxOPSAiFf,Paranoid,Black Sabbath,spotify:artist:5M52tdBnJaKSvOpJGz8mfZ,2.7988833333333334,0,track,0,0.000143,0.418,0.668,0.00113,0.173,-11.297,0.082,162.663,4,0.379,6,1970,9,6264522,album rock
314,Istanbul (Not Constantinople),spotify:track:63vL5oxWrlvaJ0ayNaQnbX,Flood,They Might Be Giants,spotify:artist:6zB02lwP6L6ZH32nggQiJT,2.56355,65,track,0,0.0801,0.688,0.748,0.00453,0.136,-9.39,0.0377,114.144,4,0.892,5,1990,1,343113,alternative rock
315,Good Vibrations - Remastered 2001,spotify:track:5t9KYe0Fhd5cW6UYT4qP8f,Smiley Smile (Remastered),The Beach Boys,spotify:artist:3oDbviiivRWhXwIE8hxkVV,3.6504333333333334,73,track,0,0.326,0.396,0.473,0.000124,0.109,-7.67,0.0345,133.449,4,0.385,10,1967,9,3700182,baroque pop
316,Free Bird,spotify:track:5EWPGh7jbTNO2wakv8LjUI,Pronounced' Leh-'Nerd 'Skin-'Nerd,Lynyrd Skynyrd,spotify:artist:4MVyzYMgTwdP7Z49wAZHx0,9.118433333333334,77,track,0,0.0738,0.249,0.834,9.48e-05,0.0924,-8.21,0.0577,118.223,4,0.338,0,1973,1,4120640,album rock
317,Sweet Home Alabama,spotify:track:4X1LS2LEYxKdlvHq5oZesi,Lynyrd Skynyrd - Rock Legends,Lynyrd Skynyrd,spotify:artist:4MVyzYMgTwdP7Z49wAZHx0,4.755766666666666,0,track,1,0.145,0.58,0.634,0.000984,0.329,-11.058,0.0252,97.919,4,0.935,7,2007,11,4120640,album rock
318,Shake Your Euphemism - Single Version,spotify:track:3LQo6Szv1mxOmiZVf8u1jE,Shake Your Euphemism,Blue Man Group,spotify:artist:7zHhscQ9kdR9fNGAffWz6z,3.69555,28,track,0,0.0233,0.713,0.916,0.000606,0.0801,-6.542,0.106,135.994,4,0.749,1,2012,8,54605,laboratorio
319,We Didn't Start the Fire,spotify:track:3Cx4yrFaX8CeHwBMReOWXI,Storm Front,Billy Joel,spotify:artist:6zFYqv1mOsgBRQbae3JJ9e,4.79555,76,track,0,0.0771,0.712,0.967,0.0,0.356,-5.206,0.047,145.024,4,0.895,7,1989,10,4389388,classic rock
320,Piano Man,spotify:track:70C4NyhjD5OZUMzvWZ3njJ,Piano Man (Legacy Edition),Billy Joel,spotify:artist:6zFYqv1mOsgBRQbae3JJ9e,5.65,77,track,0,0.605,0.331,0.55,3.96e-06,0.192,-6.483,0.0272,177.734,3,0.429,0,1973,11,4389388,classic rock
321,Rock Around the Clock / In the Mood,spotify:track:21glr58dZQg0IA8x0EzGEg,Rockin' Round the Clock,Under The Streetlamp,spotify:artist:6akGYEp1iZ168DKvJj3ODL,2.5531,13,track,0,0.2,0.557,0.73,0.0,0.713,-6.717,0.14,188.07,4,0.945,1,2016,2,993,
322,Black Betty - Edit,spotify:track:2Q6bndA2CeuoWUnErmWmmA,Tonight Alright,Spiderbait,spotify:artist:6P7kkhED6EPrfoZuxz20Fo,3.4328833333333333,0,track,0,2.06e-05,0.562,0.865,0.591,0.219,-6.476,0.0922,124.047,4,0.35,7,2004,3,121890,australian alternative rock
323,Put It Down,spotify:track:4Owi4Z97o4BJoGNLzyknzW,Tonight Alright,Spiderbait,spotify:artist:6P7kkhED6EPrfoZuxz20Fo,2.6646666666666667,0,track,0,3.26e-06,0.23,0.865,0.00713,0.0925,-4.922,0.0511,185.64,4,0.49,11,2004,3,121890,australian alternative rock
324,Where's The Baseline,spotify:track:3DdeqX2bHMk5aulzDRmROO,Spiderbait,Spiderbait,spotify:artist:6P7kkhED6EPrfoZuxz20Fo,3.2851,21,track,0,0.0409,0.444,0.95,0.0017,0.104,-5.387,0.0834,179.884,4,0.551,6,2013,1,121890,australian alternative rock
325,Live In A Box,spotify:track:0Rksv6l5ObGDueAyi2vdGC,Tonight Alright,Spiderbait,spotify:artist:6P7kkhED6EPrfoZuxz20Fo,3.2462166666666668,27,track,0,2.24e-05,0.362,0.871,0.515,0.0582,-5.127,0.0605,147.392,4,0.258,7,2004,3,121890,australian alternative rock
326,Hot Water And Milk,spotify:track:6DpwdjesrV2qXwRp2PmWTP,Greatest Hits,Spiderbait,spotify:artist:6P7kkhED6EPrfoZuxz20Fo,1.96555,8,track,0,6.13e-06,0.395,0.786,0.798,0.085,-5.443,0.0408,137.626,4,0.636,4,2005,1,121890,australian alternative rock
327,The Sun Will Come Shining,spotify:track:7MEhqLTt7oRJU9wARcJWdr,Spiderbait,Spiderbait,spotify:artist:6P7kkhED6EPrfoZuxz20Fo,2.6088833333333334,7,track,0,0.22,0.61,0.883,0.00102,0.202,-5.74,0.0347,169.956,4,0.725,9,2013,1,121890,australian alternative rock
328,Fire Water Burn,spotify:track:7FkyQsWH9mmxoYLCNj4f8y,One Fierce Beer Coaster,Bloodhound Gang,spotify:artist:6nDLku5uL3ou60kvCGZorh,4.863333333333333,60,track,1,0.0682,0.687,0.565,0.599,0.101,-9.613,0.0316,97.084,4,0.613,7,1996,1,842777,alternative metal
329,The Bad Touch,spotify:track:5EYdTPdJD74r9EVZBztqGG,Hooray For Boobies,Bloodhound Gang,spotify:artist:6nDLku5uL3ou60kvCGZorh,4.3417666666666666,72,track,1,0.00397,0.831,0.735,0.0205,0.123,-6.254,0.0384,122.979,4,0.97,0,1999,10,842777,alternative metal
330,Foxtrot Uniform Charlie Kilo,spotify:track:1UxCj3neNDFHqgtxF7bOBX,Show Us Your Hits,Bloodhound Gang,spotify:artist:6nDLku5uL3ou60kvCGZorh,2.8611,28,track,0,0.00442,0.776,0.542,0.0266,0.0671,-6.773,0.0378,136.999,4,0.808,10,2010,1,842777,alternative metal
331,It's Tricky,spotify:track:6jBCehpNMkwFVF3dz4nLIW,Raising Hell,Run–D.M.C.,spotify:artist:3CQIn7N5CuRDP8wEI7FiDA,3.062666666666667,72,track,0,0.00131,0.965,0.857,0.0,0.0726,-8.458,0.17,127.656,4,0.951,11,1986,5,1121970,east coast hip hop
332,Groove Is in the Heart,spotify:track:2UVLuddklEVak5PXgC7baA,Rhino Hi-Five: Deee-Lite,Deee-Lite,spotify:artist:4eQJIXFEujzhTVVS1gIfu5,3.8631,63,track,0,0.0153,0.694,0.881,0.0196,0.0851,-4.053,0.0701,121.554,4,0.924,1,2005,4,123505,hip house
333,Just What I Needed,spotify:track:4alHo6RGd0D3OUbTPExTHN,The Cars,The Cars,spotify:artist:6DCIj8jNaNpBz8e5oKFPtp,3.7604333333333333,72,track,0,0.0152,0.619,0.579,6.4e-05,0.0858,-9.307,0.0473,127.224,4,0.69,4,1978,6,1407152,album rock
334,You Ain't Seen Nothing Yet,spotify:track:4Ich2datyOWMWvdNjksBDT,The Anthology,Bachman-Turner Overdrive,spotify:artist:5q4AzEtCoYJyXjMMoEkSU5,3.874433333333333,0,track,0,0.000199,0.479,0.512,0.0164,0.123,-12.462,0.0382,118.953,4,0.795,11,1993,1,796977,album rock
335,Takin' Care Of Business,spotify:track:2OURxbygQXOwAMsAHHDooC,Gold,Bachman-Turner Overdrive,spotify:artist:5q4AzEtCoYJyXjMMoEkSU5,4.7602166666666665,0,track,0,0.0782,0.734,0.794,3.01e-06,0.156,-12.107,0.0659,132.028,4,0.962,10,2005,1,796977,album rock
336,Burning Down the House,spotify:track:2VNfJpwdEQBLyXajaa6LWT,Burning Down the House / I Get Wild / Wild Gravity,Talking Heads,spotify:artist:2x9SpqnPi8rlE9pjHBwmSC,4.032,65,track,0,0.00644,0.779,0.87,0.0107,0.0399,-13.141,0.0574,102.689,4,0.555,5,1983,6,1884960,art punk
337,Life is a Highway,spotify:track:2Fs18NaCDuluPG1DHGw1XG,Me And My Gang,Rascal Flatts,spotify:artist:0a1gHP0HAqALbEyxaD5Ngn,4.605333333333333,76,track,0,0.00324,0.582,0.952,0.0,0.223,-3.848,0.0731,103.027,4,0.655,5,2006,1,3225551,contemporary country
338,Edge of Seventeen,spotify:track:2id8E4WvczfKHB4LHI7Np3,Crystal Visions...The Very Best of Stevie Nicks,Stevie Nicks,spotify:artist:7crPfGd2k81ekOoSqQKWWz,5.494666666666666,70,track,0,0.277,0.59,0.828,5.57e-06,0.0868,-6.28,0.0439,111.353,4,0.636,0,2007,3,940255,album rock
339,PLUR Police,spotify:track:2ix0OGyR75DmxCyUfze8V0,Trigger Warning,Knife Party,spotify:artist:2DuJi13MWHjRHrqRUwk8vH,4.08645,39,track,1,0.0074,0.725,0.977,0.646,0.18,-1.487,0.0633,127.958,4,0.647,5,2015,11,897135,australian dance
340,Mambo No. 5 (a Little Bit of...),spotify:track:6x4tKaOzfNJpEJHySoiJcs,A Little Bit of Mambo,Lou Bega,spotify:artist:46lnlnlU0dXTDpoAUmH6Qx,3.67155,78,track,0,0.103,0.622,0.807,0.0,0.306,-6.752,0.408,174.06,4,0.892,5,1999,7,91458,latin pop
341,Johnny B. Goode,spotify:track:4Hbe0lRKsXtDZ2wQIovz7I,Berry Is On Top,Chuck Berry,spotify:artist:293zczrfYafIItmnmM3coR,2.6926666666666668,0,track,0,0.748,0.522,0.806,5.48e-05,0.313,-9.097,0.0817,168.078,4,0.969,10,1959,1,1623144,blues rock
342,These Boots Are Made For Walkin',spotify:track:2nwCO1PqpvyoFIvq3Vrj8N,Boots,Nancy Sinatra,spotify:artist:3IZrrNonYELubLPJmqOci2,2.7668,5,track,0,0.483,0.74,0.392,1.11e-06,0.0965,-11.996,0.0824,82.742,4,0.387,9,1966,3,364699,brill building pop
343,Bellbottoms,spotify:track:7sC9FifCXZHgjTAjFO1ykA,Dirty Shirt Rock 'N' Roll: The First Ten Years,The Jon Spencer Blues Explosion,spotify:artist:2NOhotupwYbKRNJF7LMDPG,5.280883333333334,49,track,0,0.00991,0.353,0.865,0.147,0.314,-4.598,0.233,164.042,4,0.46,2,2010,1,88322,blues rock
344,Radar Love,spotify:track:4Zau4QvgyxWiWQ5KQrwL43,The Long Versions - Part One,Golden Earring,spotify:artist:1iTlOqIrZy8DlvCPJY2sjS,6.4451,61,track,0,0.00878,0.504,0.719,0.00149,0.075,-9.155,0.0431,102.144,4,0.177,1,2008,10,209705,album rock
345,Baby Driver,spotify:track:5Bh8l8evdBSIoaK6EP1bWI,Bridge Over Troubled Water,Simon & Garfunkel,spotify:artist:70cRZdQywnSFp9pnc2WTCE,3.2626666666666666,55,track,0,0.378,0.445,0.68,0.000209,0.102,-11.338,0.0528,163.664,4,0.75,8,1970,1,4125004,classic rock
346,The Throne Room / End Title,spotify:track:563trdPleViJZC4WTJwxvY,Galactic Empire,Galactic Empire,spotify:artist:07uYEzcM2ZbY0XacOINjUY,6.052316666666667,27,track,0,3.18e-05,0.106,0.933,0.93,0.0869,-4.83,0.0944,200.248,4,0.235,5,2017,2,39041,comic metal
347,The Force Theme,spotify:track:46IBfVvOcPPOwmIrwYa0Sv,Galactic Empire,Galactic Empire,spotify:artist:07uYEzcM2ZbY0XacOINjUY,1.9796,33,track,0,0.004,0.155,0.589,0.98,0.333,-6.298,0.0351,133.536,3,0.0695,7,2017,2,39041,comic metal
348,Cantina Band,spotify:track:6BhgHIODTMRSxHoE4eOzKz,Galactic Empire,Galactic Empire,spotify:artist:07uYEzcM2ZbY0XacOINjUY,2.7768166666666665,37,track,0,1.71e-05,0.547,0.948,0.881,0.307,-4.356,0.0804,132.054,4,0.44,0,2017,2,39041,comic metal
349,My Own Worst Enemy,spotify:track:33iv3wnGMrrDugd7GBso1z,A Place In The Sun,Lit,spotify:artist:5mgr0FFpvy267wKVAYg8qp,2.8171,73,track,1,0.00129,0.494,0.946,0.0,0.398,-2.757,0.0637,103.408,4,0.741,4,1999,2,276595,pop punk
350,"MEGALOVANIA (From ""Undertale"")",spotify:track:3cqJIZKUpLQYULacO0c1Ll,Straight from the Underground,Various Artists,spotify:artist:6wEZ7kCuoo2g32qUa2x7DM,5.483716666666667,0,track,0,0.025,0.772,0.813,0.81,0.0671,-6.172,0.0509,125.998,4,0.726,11,2016,7,13141,vgm remix
351,Ride of the Valkyries (The Watchmen),spotify:track:7JczDg05i29N5C3VMZKIVA,The Very Best of Sci-fi & Fantasy (From Sucker Punch to V for Vendetta) [Original Motion Picture Soundtrack],Various Artists,spotify:artist:5yxyJsFanEAuwSM5kOuZKc,3.5364333333333335,18,track,0,0.919,0.292,0.386,0.904,0.1,-12.965,0.0372,87.91,3,0.0658,7,2011,8,249205,british orchestra
352,Wizards in Winter - Instrumental,spotify:track:3dvhNq0P4rNaFqmj21jKF5,The Lost Christmas Eve,Trans-Siberian Orchestra,spotify:artist:5OSQDUNmll299ldFIF1Dau,3.098883333333333,40,track,0,0.0477,0.681,0.839,0.862,0.15,-7.067,0.0306,148.39,4,0.919,11,2004,10,267158,neo classical metal
353,So What,spotify:track:6qYGUxPjQt5PJtWdiNppZx,Funhouse,P!nk,spotify:artist:1KCSPY1glIKqW2TotWuXOR,3.586,0,track,1,0.000304,0.535,0.887,2.23e-06,0.257,-3.106,0.0449,126.01,4,0.445,11,2008,10,13306012,dance pop
354,One Way Or Another,spotify:track:59CLe8stbcx4XYBWdsfbwK,Parallel Lines,Blondie,spotify:artist:4tpUmLEVLCGFr93o8hFFIB,3.622733333333333,62,track,0,0.0532,0.442,0.922,3.86e-06,0.0768,-5.086,0.0655,162.272,4,0.855,2,1978,9,1115058,candy pop
355,Heart Of Glass - Special Mix,spotify:track:0a4agFmqHXxcZl1nho1BxM,Best Of Blondie,Blondie,spotify:artist:4tpUmLEVLCGFr93o8hFFIB,4.59555,70,track,0,0.015,0.694,0.577,0.00836,0.0853,-14.63,0.0308,114.478,4,0.845,4,1981,10,1115058,candy pop
356,Call Me,spotify:track:0vLwL4xuJ3s7SeaCdvMqkY,Best Of Blondie,Blondie,spotify:artist:4tpUmLEVLCGFr93o8hFFIB,3.548216666666667,60,track,0,0.0336,0.551,0.628,0.000194,0.151,-13.799,0.036,142.167,4,0.777,2,1981,10,1115058,candy pop
357,Cats In The Cradle,spotify:track:5x9RZg7HfXGY3JayXL3seF,America's Least Wanted,Ugly Kid Joe,spotify:artist:3XsgWn63EnA4wYZBjVyxjf,4.03155,69,track,0,0.13,0.511,0.517,0.0,0.074,-9.653,0.0328,75.67,4,0.433,8,1992,1,190189,funk metal
358,Just Can't Get Enough - 2006 Remaster,spotify:track:0xuXRQJfxmdP6gvfDe2Z4L,Speak & Spell (2006 Remaster),Depeche Mode,spotify:artist:762310PdDnwsDxAQxzQkfX,3.712666666666667,64,track,0,0.41,0.765,0.766,0.052,0.177,-9.374,0.0348,128.177,4,0.923,0,1981,11,4763818,dance rock
359,Breakfast At Tiffany's,spotify:track:1uzWOoJdADfstQuFtQFTUn,Home,Deep Blue Something,spotify:artist:5N5RfI8FFXk4WQ8kkjE407,4.28955,72,track,0,0.11,0.622,0.829,0.0,0.0954,-5.548,0.029,110.367,4,0.539,2,1995,1,51145,pop rock
360,No Rain,spotify:track:6txWz9UapYHVxEd7dDIHXT,Blind Melon,Blind Melon,spotify:artist:5sD1ZLf2dGQ9gQ3YJl1eAd,3.6184333333333334,76,track,0,0.619,0.389,0.476,5.09e-05,0.255,-9.342,0.0316,148.117,4,0.566,9,1992,1,998434,alternative metal
361,I Can't Stand L.A.,spotify:track:7egoZbn6spx25FAs4WJh2A,Sorry For Partyin',Bowling For Soup,spotify:artist:5ND0mGcL9SKSjWIjPd0xIb,2.8293333333333335,15,track,0,0.0353,0.587,0.958,0.0,0.582,-4.149,0.216,129.949,4,0.694,9,2009,10,974296,comic
362,Hooray For Beer,spotify:track:0bmKtlxgud2E2gWSCfWRtW,Sorry For Partyin',Bowling For Soup,spotify:artist:5ND0mGcL9SKSjWIjPd0xIb,3.4486666666666665,21,track,0,0.00614,0.564,0.941,0.0,0.0881,-3.269,0.054,135.991,4,0.693,4,2009,10,974296,comic
363,BFFF,spotify:track:0zJWeHwXwqgkyY0FBdaXtN,Sorry For Partyin',Bowling For Soup,spotify:artist:5ND0mGcL9SKSjWIjPd0xIb,3.862433333333333,20,track,0,0.000772,0.566,0.854,0.0,0.37,-3.138,0.0337,122.954,4,0.714,7,2009,10,974296,comic
364,I Don't Wish You Were Dead Anymore,spotify:track:0z2ebgg3OfIw69N0YBYfed,Sorry For Partyin',Bowling For Soup,spotify:artist:5ND0mGcL9SKSjWIjPd0xIb,2.7613333333333334,16,track,0,0.00609,0.568,0.882,0.0,0.13,-3.253,0.0565,138.065,4,0.719,0,2009,10,974296,comic
365,My Wena,spotify:track:2Jh0Y3IIBaQgvM5sum554L,Sorry For Partyin',Bowling For Soup,spotify:artist:5ND0mGcL9SKSjWIjPd0xIb,2.830216666666667,26,track,0,0.00136,0.601,0.873,0.0,0.147,-3.763,0.0305,126.02,4,0.661,7,2009,10,974296,comic
366,No Hablo Inglés,spotify:track:4k0w8TI2MiIe5CuGeQG6VQ,Sorry For Partyin',Bowling For Soup,spotify:artist:5ND0mGcL9SKSjWIjPd0xIb,3.50555,32,track,0,0.00194,0.606,0.799,1.14e-06,0.217,-3.663,0.0468,136.039,4,0.904,9,2009,10,974296,comic
367,A Really Cool Dance Song,spotify:track:3QDusYN8tNYAj1fVsw0ymZ,Sorry For Partyin',Bowling For Soup,spotify:artist:5ND0mGcL9SKSjWIjPd0xIb,3.7424333333333335,21,track,0,0.0137,0.557,0.94,0.0,0.278,-3.517,0.0494,141.057,4,0.778,4,2009,10,974296,comic
368,I Melt With You,spotify:track:0M6MIjXYPvKJWfAcYRBRg3,Bowling For Soup Goes To The Movies,Bowling For Soup,spotify:artist:5ND0mGcL9SKSjWIjPd0xIb,4.0182166666666665,0,track,0,0.0045,0.434,0.951,0.0,0.37,-4.366,0.0542,165.936,4,0.797,4,2005,11,974296,comic
369,...Baby One More Time,spotify:track:0oIdGPU9IFlYe1qag6ZHcY,Bowling For Soup Goes To The Movies,Bowling For Soup,spotify:artist:5ND0mGcL9SKSjWIjPd0xIb,3.4864333333333333,0,track,0,0.00342,0.405,0.595,0.0,0.29,-4.727,0.0354,176.543,4,0.513,2,2005,11,974296,comic
370,Greatest Day,spotify:track:3EBkdfWX7ja2vcXEwV29B2,Bowling For Soup Goes To The Movies,Bowling For Soup,spotify:artist:5ND0mGcL9SKSjWIjPd0xIb,3.239333333333333,0,track,0,5.69e-05,0.444,0.912,8.06e-06,0.0767,-4.978,0.0573,167.996,4,0.726,0,2005,11,974296,comic
371,(Ready or Not) Omaha Nebraska,spotify:track:2x1saNE4q46sT3lK7j7EK0,Bowling For Soup Goes To The Movies,Bowling For Soup,spotify:artist:5ND0mGcL9SKSjWIjPd0xIb,3.612216666666667,0,track,0,0.034,0.39,0.937,0.0,0.193,-4.846,0.0817,92.965,4,0.545,2,2005,11,974296,comic
372,Summer Of '69,spotify:track:7ndqyGNINRCv2UsjYTy2Wr,Let's Do It For Johnny,Bowling For Soup,spotify:artist:5ND0mGcL9SKSjWIjPd0xIb,3.06555,35,track,0,1.75e-05,0.463,0.89,0.000271,0.142,-5.073,0.0423,163.62,4,0.689,2,2000,5,974296,comic
373,Back In Time,spotify:track:1lr7QGyV5RohlODzAqnuZA,Greatest Hits: Huey Lewis And The News,Huey Lewis & The News,spotify:artist:7A9yZMTrFZcgEWAX2kBfK6,4.314433333333334,58,track,0,0.0311,0.758,0.835,0.0103,0.0712,-5.454,0.04,120.045,4,0.836,7,2006,1,1266570,album rock
